Soil Moisture (%),Soil Humidity (%),Rain Drop Level (mm),Temperature,Recommended Crop,Best ML Algorithm
12.5516568,86.62138915,53.29086796,12.61035177,Cotton,Decision Tree Classifier
10.41636093,88.46650627,159.3914406,33.77491098,Cotton,Decision Tree Classifier
8.042213726,46.26894421,13.0768732,16.66013544,Cotton,Decision Tree Classifier
37.58131349,48.02789054,149.7550573,25.09254386,Cotton,Decision Tree Classifier
46.79635823,73.83683493,37.63742686,38.21683862,Millets,Random Forest Classifier
24.37411194,67.07172383,251.3690024,27.14002704,Cotton,Decision Tree Classifier
10.36133024,40.92329524,34.16100078,22.72163355,Cotton,Decision Tree Classifier
28.05767693,43.0987518,153.9865081,10.20384782,Cotton,Decision Tree Classifier
20.69743584,84.40401911,156.3288207,14.00240868,Cotton,Decision Tree Classifier
21.8671216,83.44353978,291.4951494,27.35991655,Cotton,Decision Tree Classifier
32.95987809,57.8635461,196.4942082,24.81475122,Cotton,Decision Tree Classifier
37.3423151,84.55253085,86.35208792,20.91487527,Pulses,Random Forest Classifier
9.977161949,69.68375372,72.23979298,37.69647656,Cotton,Decision Tree Classifier
6.601560386,80.29528235,38.47446169,19.97447612,Cotton,Decision Tree Classifier
49.74486362,61.37155356,226.9544172,26.11452269,Wheat,Random Forest Classifier
15.4727757,45.66991637,207.2269969,27.06140229,Cotton,Decision Tree Classifier
7.422373621,61.68635313,182.9631382,25.8240517,Cotton,Decision Tree Classifier
13.54438981,62.8649899,12.25213288,24.32756175,Pulses,Random Forest Classifier
6.753103086,67.54720969,228.8486599,20.11191208,Cotton,Decision Tree Classifier
22.63149026,45.27913565,192.5662731,37.26290899,Cotton,Decision Tree Classifier
41.1080803,89.57009315,289.1666604,23.52409785,Rice,Random Forest Classifier
20.35600024,52.20684104,176.160639,25.85346602,Cotton,Decision Tree Classifier
24.98825331,49.92762018,91.185572,29.69433951,Cotton,Decision Tree Classifier
35.40140481,66.34014594,114.4561657,12.02968127,Cotton,Decision Tree Classifier
27.90023315,66.86040897,52.75221161,33.43864424,Maize,Random Forest Classifier
43.76505587,61.99103689,216.8742547,25.3752193,Wheat,Random Forest Classifier
43.97160538,78.59460732,212.316498,29.71530808,Rice,Random Forest Classifier
5.445981297,65.83272004,60.19500464,33.16036196,Cotton,Decision Tree Classifier
40.01208379,70.48477276,47.54679695,36.22298172,Millets,Random Forest Classifier
25.73301201,76.18731927,23.10147996,21.76661251,Pulses,Random Forest Classifier
49.49782436,41.25125508,273.5927231,34.34289678,Cotton,Decision Tree Classifier
26.74544341,68.53220913,69.92095011,17.76510687,Cotton,Decision Tree Classifier
49.41031754,84.20972356,103.249058,29.81006953,Wheat,Random Forest Classifier
38.95562125,40.86943715,84.15135251,13.08121902,Cotton,Decision Tree Classifier
16.18721981,60.25910519,124.0873808,10.60091402,Cotton,Decision Tree Classifier
29.22777407,86.31137251,214.2146398,12.87289378,Cotton,Decision Tree Classifier
49.64610378,57.65772011,261.1786901,19.5814746,Cotton,Decision Tree Classifier
43.58887735,62.93644121,54.77962486,10.93283841,Cotton,Decision Tree Classifier
9.381510221,89.07706965,205.9237031,28.91473817,Cotton,Decision Tree Classifier
36.78673986,49.96619295,105.7686427,19.49633615,Cotton,Decision Tree Classifier
20.55108136,43.26275946,294.1581505,32.09128203,Cotton,Decision Tree Classifier
5.314201785,82.97112954,89.67574779,11.37745409,Cotton,Decision Tree Classifier
23.15664361,83.42326706,2.157886802,16.501047,Cotton,Decision Tree Classifier
15.56394898,63.60389173,154.6919922,22.24010276,Cotton,Decision Tree Classifier
41.84911717,65.71035872,45.21932528,21.47954687,Pulses,Random Forest Classifier
20.1798774,81.79031848,13.34832805,13.92996019,Cotton,Decision Tree Classifier
42.23856623,76.92797491,209.4807696,39.82410441,Cotton,Decision Tree Classifier
5.026907248,53.25745011,219.6777848,18.53318743,Cotton,Decision Tree Classifier
18.85186175,40.84466775,138.2097039,31.63096254,Cotton,Decision Tree Classifier
15.85243464,63.98500813,203.065655,16.60080092,Cotton,Decision Tree Classifier
15.51053125,82.9456163,161.4718345,36.33553632,Cotton,Decision Tree Classifier
8.068397889,84.79173383,188.9403323,21.6327493,Cotton,Decision Tree Classifier
13.42059217,87.81130985,179.011192,37.02707467,Cotton,Decision Tree Classifier
29.99973064,83.97816188,199.7468292,20.25504759,Cotton,Decision Tree Classifier
18.11124828,69.00217776,59.8891946,10.25931464,Cotton,Decision Tree Classifier
23.7827652,62.23027996,80.61198601,25.51061293,Pulses,Random Forest Classifier
21.95900962,78.74249233,131.9889449,25.74363808,Cotton,Decision Tree Classifier
44.41572162,76.99108172,133.8384028,13.59502548,Cotton,Decision Tree Classifier
45.73845496,66.9071715,232.3235135,17.0489072,Cotton,Decision Tree Classifier
27.18306372,44.36636863,110.2180978,33.50486773,Cotton,Decision Tree Classifier
19.85701776,86.30406734,48.75154682,11.10267474,Cotton,Decision Tree Classifier
9.80603168,62.78012688,75.43979115,24.6858006,Cotton,Decision Tree Classifier
47.90312957,58.1666891,64.42005072,25.9122437,Maize,Random Forest Classifier
7.710212521,71.47836976,219.4980058,30.66136182,Cotton,Decision Tree Classifier
18.39426249,73.69189806,141.1018844,11.12368802,Cotton,Decision Tree Classifier
18.41297905,50.53439585,212.5892094,27.56938981,Cotton,Decision Tree Classifier
19.41805788,81.84694224,124.8659042,10.0929411,Cotton,Decision Tree Classifier
12.39290795,54.49685468,266.9206808,17.95535102,Cotton,Decision Tree Classifier
40.24226439,49.3341963,295.0560923,24.99052766,Cotton,Decision Tree Classifier
10.51240379,60.31999264,200.9527526,37.33844012,Cotton,Decision Tree Classifier
33.57079966,76.52800404,259.1437672,13.79769448,Cotton,Decision Tree Classifier
10.5730712,88.27290892,152.3799802,15.07867387,Cotton,Decision Tree Classifier
8.174103692,80.46406322,280.3862521,30.07750193,Cotton,Decision Tree Classifier
45.92432767,87.01741888,249.4759457,21.24585081,Rice,Random Forest Classifier
13.55579448,47.0302902,297.5335715,28.70264206,Cotton,Decision Tree Classifier
41.95625696,43.55883994,186.9281206,39.92362501,Cotton,Decision Tree Classifier
29.5083892,67.8852381,233.7620221,39.60614984,Cotton,Decision Tree Classifier
8.503543382,54.51487415,162.860442,20.61140738,Cotton,Decision Tree Classifier
47.99516861,81.40274865,77.73603128,25.11776061,Maize,Random Forest Classifier
16.11325251,73.59939357,106.4265513,37.14070476,Cotton,Decision Tree Classifier
43.68404054,88.5364082,268.2016244,12.76502987,Cotton,Decision Tree Classifier
12.59645026,52.73961779,16.78438398,23.56911712,Pulses,Random Forest Classifier
43.4274297,64.28920572,177.4439658,21.32732045,Wheat,Random Forest Classifier
5.595296581,65.06202387,111.7452098,18.84648318,Cotton,Decision Tree Classifier
28.03012055,51.95883974,116.0077614,39.82612636,Cotton,Decision Tree Classifier
39.62491607,69.50466997,265.3713619,32.00647882,Cotton,Decision Tree Classifier
47.06579829,62.1642993,256.1467124,21.66240977,Wheat,Random Forest Classifier
45.91409613,62.3360778,179.6527127,34.87065675,Cotton,Decision Tree Classifier
41.88311913,58.1368324,81.87565422,24.68998302,Maize,Random Forest Classifier
44.96861073,40.84646762,142.6369038,36.18473237,Cotton,Decision Tree Classifier
13.96488586,66.10476185,122.4880181,17.99139537,Cotton,Decision Tree Classifier
17.78829331,56.76239179,106.0854088,16.70800682,Cotton,Decision Tree Classifier
18.00358362,40.06599345,30.83567357,17.41860044,Cotton,Decision Tree Classifier
21.9674269,55.39718538,162.934166,26.15441728,Cotton,Decision Tree Classifier
22.69943017,53.93141665,90.54938936,18.73940173,Pulses,Random Forest Classifier
29.50498961,59.67240766,198.2423829,14.41359052,Cotton,Decision Tree Classifier
12.19458935,46.59259948,95.76118075,39.83883756,Cotton,Decision Tree Classifier
36.10609987,65.38419123,129.3490479,37.01299682,Cotton,Decision Tree Classifier
12.54049427,74.62201763,15.70811226,29.05037312,Pulses,Random Forest Classifier
18.96388169,71.50927845,297.761421,36.74628622,Cotton,Decision Tree Classifier
27.65053088,80.18774738,152.283115,38.06388213,Cotton,Decision Tree Classifier
40.83982527,62.6004144,7.271278249,30.28324876,Maize,Random Forest Classifier
38.2761155,65.95458652,162.3691976,25.56039336,Wheat,Random Forest Classifier
34.04904604,80.52009704,261.1061998,36.46005377,Cotton,Decision Tree Classifier
12.00979673,61.38505854,231.7656403,27.03390991,Cotton,Decision Tree Classifier
29.61704055,75.07996749,210.2720052,13.80401629,Cotton,Decision Tree Classifier
8.935092581,61.73011844,41.83939638,21.00568001,Cotton,Decision Tree Classifier
21.98134296,60.88680973,197.3211237,23.37762855,Cotton,Decision Tree Classifier
23.60824386,78.01028123,229.8895134,38.06107048,Cotton,Decision Tree Classifier
6.791514775,48.74184577,171.7257192,29.77556417,Cotton,Decision Tree Classifier
17.32946448,56.9292986,267.8247014,36.25832688,Cotton,Decision Tree Classifier
48.00422603,51.20861384,83.09693454,32.72775103,Maize,Random Forest Classifier
47.91346735,57.95549715,72.64340992,19.2958266,Pulses,Random Forest Classifier
20.85471744,51.51874112,260.8709235,31.56126979,Cotton,Decision Tree Classifier
6.939504903,68.97028155,187.6194729,15.85899208,Cotton,Decision Tree Classifier
13.05927227,79.90854013,0.434166156,22.24437435,Pulses,Random Forest Classifier
22.6498007,79.33065306,105.9394226,34.18275571,Cotton,Decision Tree Classifier
47.65008641,58.22504823,257.3567957,28.35787486,Cotton,Decision Tree Classifier
11.35395786,89.43802029,8.195853493,34.76237518,Cotton,Decision Tree Classifier
39.35821297,69.69271824,0.974378478,17.64110747,Cotton,Decision Tree Classifier
9.890714272,59.97001509,84.37778716,32.49246497,Cotton,Decision Tree Classifier
49.15659098,81.77696396,274.2000111,16.06973084,Rice,Random Forest Classifier
22.17274246,76.49370063,270.4432744,26.35912517,Cotton,Decision Tree Classifier
39.88555425,77.46376684,155.6285837,23.00603783,Wheat,Random Forest Classifier
20.41659873,49.80696749,165.9710613,26.69427573,Cotton,Decision Tree Classifier
33.24509947,63.41621537,99.6024034,14.06600272,Cotton,Decision Tree Classifier
13.64072381,83.09140654,73.12099861,20.83683627,Pulses,Random Forest Classifier
11.57094587,65.20190038,244.5665563,30.00711493,Cotton,Decision Tree Classifier
47.21288628,74.17263717,31.88845815,26.75592382,Maize,Random Forest Classifier
46.29412751,69.39668665,146.2063113,26.46909277,Wheat,Random Forest Classifier
44.93610231,82.11783939,190.3191778,25.32490336,Rice,Random Forest Classifier
33.14450526,54.22804199,31.10408711,38.3165473,Millets,Random Forest Classifier
41.3720695,68.77376389,155.8821286,38.03709094,Cotton,Decision Tree Classifier
8.106662161,46.1617334,173.2563864,20.80434918,Cotton,Decision Tree Classifier
20.06550689,74.51053883,222.7488182,20.55685035,Cotton,Decision Tree Classifier
19.11664061,76.59839192,70.45081474,26.6469537,Pulses,Random Forest Classifier
33.60403949,42.14186606,87.99825099,12.86818852,Cotton,Decision Tree Classifier
21.01809981,73.78954818,170.856344,19.09020102,Cotton,Decision Tree Classifier
11.68280517,60.73450771,294.937923,16.92602697,Cotton,Decision Tree Classifier
31.84101839,46.20484381,65.24795485,16.70169005,Cotton,Decision Tree Classifier
41.64727643,60.99537738,295.7711481,29.15516578,Wheat,Random Forest Classifier
22.19555725,49.71164648,214.3027599,21.53051003,Cotton,Decision Tree Classifier
10.95209218,60.77797661,247.8246209,15.13493124,Cotton,Decision Tree Classifier
13.85096888,59.2169514,26.89238047,36.62715535,Cotton,Decision Tree Classifier
15.68674873,76.91958185,90.12605623,36.22446064,Cotton,Decision Tree Classifier
18.49539168,78.71077791,17.3208839,35.87388771,Cotton,Decision Tree Classifier
33.92577817,70.35143272,111.4640985,21.72234827,Wheat,Random Forest Classifier
32.0425468,41.13434211,294.386898,11.70947361,Cotton,Decision Tree Classifier
36.32359377,86.55111395,31.58191866,13.20226054,Cotton,Decision Tree Classifier
21.3125893,74.311664,168.7118347,18.28144239,Cotton,Decision Tree Classifier
42.07989433,41.7097725,1.821186844,16.59910012,Cotton,Decision Tree Classifier
14.18394475,80.94164496,213.8048448,36.2195686,Cotton,Decision Tree Classifier
26.10683364,50.01330774,59.15780771,39.59074541,Cotton,Decision Tree Classifier
41.04224247,68.96105948,38.87536114,34.50020987,Maize,Random Forest Classifier
13.10713915,63.3317185,101.1053436,31.89546708,Cotton,Decision Tree Classifier
9.943840118,60.99193912,231.3132894,27.6587242,Cotton,Decision Tree Classifier
44.76577855,84.48568601,31.98392589,33.09724898,Maize,Random Forest Classifier
20.43183482,61.86806458,68.95169874,38.41099937,Cotton,Decision Tree Classifier
35.77415562,43.76720588,2.539326485,28.0403401,Cotton,Decision Tree Classifier
6.140687192,87.33193636,290.5244588,14.63839732,Cotton,Decision Tree Classifier
36.05210998,86.02676156,177.64368,14.91574952,Cotton,Decision Tree Classifier
19.22455902,74.22163448,215.9698909,27.51588409,Cotton,Decision Tree Classifier
7.508338411,63.39462641,195.4149513,20.00405619,Cotton,Decision Tree Classifier
32.44157427,44.64297365,43.30936766,37.30742126,Millets,Random Forest Classifier
15.83617172,79.53740593,178.4819817,28.34927002,Cotton,Decision Tree Classifier
22.40632589,43.77389572,39.42467854,30.2947784,Millets,Random Forest Classifier
8.626136553,43.43004924,120.3709362,10.1746213,Cotton,Decision Tree Classifier
11.6223463,66.86919212,170.6889408,24.96545656,Cotton,Decision Tree Classifier
18.4089756,48.00641201,167.6643342,22.93494164,Cotton,Decision Tree Classifier
9.039177525,40.38651337,35.72202779,31.1761557,Cotton,Decision Tree Classifier
45.98718191,61.15567155,10.33079089,21.47915981,Pulses,Random Forest Classifier
5.272116943,46.86086158,239.4702942,39.29725096,Cotton,Decision Tree Classifier
26.77370985,48.02577076,217.7767311,30.10609545,Cotton,Decision Tree Classifier
10.54613562,43.84553194,24.54567137,29.79754999,Cotton,Decision Tree Classifier
18.84555903,50.25468769,38.22465564,37.58023434,Cotton,Decision Tree Classifier
46.67268019,75.77420899,267.7751329,39.85614502,Cotton,Decision Tree Classifier
12.2762549,80.44636536,230.7386705,15.93462068,Cotton,Decision Tree Classifier
48.46245439,62.6266822,298.8480889,34.3159943,Cotton,Decision Tree Classifier
14.26074696,65.32769079,76.19623476,14.86958486,Cotton,Decision Tree Classifier
38.37047488,41.63275173,146.3408967,23.71130359,Cotton,Decision Tree Classifier
29.60047692,43.46581307,70.93787282,13.00556213,Cotton,Decision Tree Classifier
44.80154274,52.87838628,186.8400415,28.70112935,Cotton,Decision Tree Classifier
29.9296965,67.19492104,34.62427173,24.0555449,Maize,Random Forest Classifier
29.05516486,76.97755744,38.17295182,28.86096845,Maize,Random Forest Classifier
13.79561002,70.25015307,21.56636742,30.33882258,Cotton,Decision Tree Classifier
12.48032129,59.60639275,208.0758247,28.5829675,Cotton,Decision Tree Classifier
46.2420118,45.91620365,148.2217732,18.82087368,Cotton,Decision Tree Classifier
19.75271895,79.03866174,185.3193649,35.10877472,Cotton,Decision Tree Classifier
21.74370147,58.18930258,263.790314,26.55058598,Cotton,Decision Tree Classifier
39.19206463,76.80270072,222.0985454,24.6955352,Wheat,Random Forest Classifier
20.24705671,65.6489421,138.5168755,39.61191413,Cotton,Decision Tree Classifier
47.8428101,76.93310268,295.3067965,18.5052372,Rice,Random Forest Classifier
38.2067496,85.36447807,136.8768303,25.84090915,Wheat,Random Forest Classifier
31.88431592,86.0514758,33.73520197,30.46973736,Maize,Random Forest Classifier
44.64028222,66.755339,297.7964242,13.75677799,Cotton,Decision Tree Classifier
7.232265876,65.57541824,6.846219004,20.62719172,Cotton,Decision Tree Classifier
16.56782115,53.28392328,164.9650678,34.05066148,Cotton,Decision Tree Classifier
25.92663504,86.78999158,92.72864661,17.10274704,Cotton,Decision Tree Classifier
15.21403428,62.89595836,151.0656453,24.79871095,Cotton,Decision Tree Classifier
38.47573343,46.37956196,167.6138858,28.91891818,Cotton,Decision Tree Classifier
46.3643614,61.63524573,72.02876888,30.1348706,Maize,Random Forest Classifier
24.0696554,46.35266251,167.0576267,31.84931326,Cotton,Decision Tree Classifier
20.39596701,65.12658421,226.8183336,35.97931951,Cotton,Decision Tree Classifier
48.26978295,68.06377574,79.95295117,21.78578329,Pulses,Random Forest Classifier
25.01835948,56.88778807,115.02784,31.19895778,Cotton,Decision Tree Classifier
27.00717802,43.58253071,80.47280795,31.96523943,Cotton,Decision Tree Classifier
20.82424426,87.17517678,246.1679193,19.0082239,Cotton,Decision Tree Classifier
45.92968129,78.66765567,217.4946778,39.04473851,Cotton,Decision Tree Classifier
30.60299675,81.94405403,261.3589312,35.95657521,Cotton,Decision Tree Classifier
39.29785642,58.34341971,51.01496787,18.69583986,Pulses,Random Forest Classifier
41.53130233,78.0415515,22.07389145,30.2520603,Maize,Random Forest Classifier
20.38320689,64.26864476,35.81505116,31.53401903,Millets,Random Forest Classifier
24.51624491,50.05417442,48.30549985,22.94450909,Pulses,Random Forest Classifier
43.18122985,46.22116885,159.9247982,35.91229858,Cotton,Decision Tree Classifier
21.34649083,57.25254347,291.2736211,30.70688061,Cotton,Decision Tree Classifier
40.72708101,46.87760557,107.170625,29.74464055,Cotton,Decision Tree Classifier
47.34465452,89.91344881,287.5524808,16.62521117,Rice,Random Forest Classifier
33.04446679,42.45944951,11.4602385,22.23526934,Cotton,Decision Tree Classifier
38.37322794,62.05717997,278.0616608,23.01767467,Wheat,Random Forest Classifier
41.22937904,62.60467612,54.34578219,32.0098329,Maize,Random Forest Classifier
43.0267842,55.03159643,273.7424957,28.55183636,Cotton,Decision Tree Classifier
22.7774002,68.56757829,16.86822903,12.57581772,Cotton,Decision Tree Classifier
7.306855663,47.49885121,284.4658342,19.23093856,Cotton,Decision Tree Classifier
23.08443221,79.19561903,60.2394793,24.19142513,Pulses,Random Forest Classifier
35.31903034,56.62238591,90.81421802,32.10198838,Maize,Random Forest Classifier
25.26576736,69.56712949,147.2827032,32.3070739,Cotton,Decision Tree Classifier
38.70334179,75.7819618,114.2162644,24.71629926,Wheat,Random Forest Classifier
21.06420933,84.45210588,200.2583908,13.50797147,Cotton,Decision Tree Classifier
33.56348635,81.78937182,292.4423302,18.7871021,Wheat,Random Forest Classifier
13.38889122,70.41545141,181.9279472,17.64077147,Cotton,Decision Tree Classifier
38.72162465,59.41965902,216.4456228,33.43079231,Cotton,Decision Tree Classifier
29.5563186,65.1602335,26.40157509,15.39958942,Cotton,Decision Tree Classifier
14.18289748,78.43673967,188.3437287,23.94763667,Cotton,Decision Tree Classifier
18.13600281,83.87727713,136.1549331,30.12156411,Cotton,Decision Tree Classifier
38.68739189,45.18909641,265.7347074,38.94358459,Cotton,Decision Tree Classifier
26.7170556,59.24281312,116.4633299,39.97721741,Cotton,Decision Tree Classifier
14.72141482,78.80582992,203.8362432,38.58766431,Cotton,Decision Tree Classifier
48.52720357,61.58258813,68.44611848,31.54727036,Maize,Random Forest Classifier
37.18062589,56.6113882,77.81176006,32.39322499,Maize,Random Forest Classifier
48.07106746,60.56613484,112.8367293,32.77630293,Cotton,Decision Tree Classifier
24.21972704,70.14223734,91.21906125,35.8781463,Cotton,Decision Tree Classifier
26.37951533,89.99025721,76.16365182,38.55356389,Cotton,Decision Tree Classifier
45.40798473,64.64962146,14.90061177,23.37118434,Maize,Random Forest Classifier
28.62722031,50.42472375,251.0238995,22.49532634,Cotton,Decision Tree Classifier
36.82755104,48.14232876,19.29045927,23.81393387,Cotton,Decision Tree Classifier
16.34777949,42.11748737,266.2096547,29.79451514,Cotton,Decision Tree Classifier
25.10269109,67.94086175,37.63961672,33.26336189,Maize,Random Forest Classifier
10.55524396,67.22860457,19.57852112,36.11633173,Cotton,Decision Tree Classifier
14.26910161,50.26169634,168.9014292,23.68632263,Cotton,Decision Tree Classifier
5.042453687,74.76647032,150.7325378,20.90117879,Cotton,Decision Tree Classifier
6.766927324,77.05535208,147.3703706,39.50057844,Cotton,Decision Tree Classifier
48.97777204,52.95491027,172.3512983,16.95662863,Cotton,Decision Tree Classifier
15.90591628,57.2049882,86.11698184,16.66014506,Cotton,Decision Tree Classifier
34.84898193,89.52358362,198.884782,31.46222364,Wheat,Random Forest Classifier
42.75948645,58.71322339,150.7206659,15.38971887,Cotton,Decision Tree Classifier
29.77972067,78.04008359,100.4230401,21.98226999,Cotton,Decision Tree Classifier
11.8915025,62.63627133,247.9502001,18.77160467,Cotton,Decision Tree Classifier
37.76523968,79.66724139,218.3163289,15.0613137,Cotton,Decision Tree Classifier
32.01131345,78.45116194,118.0831026,27.39121717,Wheat,Random Forest Classifier
37.90627652,73.38780126,254.2853356,21.20534472,Wheat,Random Forest Classifier
39.63859803,82.73891731,276.077475,23.86702519,Wheat,Random Forest Classifier
48.89346655,86.96092474,161.0598801,15.87589014,Rice,Random Forest Classifier
30.8103476,68.99916602,64.48573505,33.03600408,Maize,Random Forest Classifier
20.37385007,51.87344536,274.737647,19.4413625,Cotton,Decision Tree Classifier
34.18090506,59.93144808,56.84388603,20.28154537,Pulses,Random Forest Classifier
8.079831916,77.91528568,14.52696793,17.56461886,Cotton,Decision Tree Classifier
45.38287932,72.54417426,98.24610266,23.03210716,Maize,Random Forest Classifier
10.37214551,48.88991693,218.0899033,23.90729882,Cotton,Decision Tree Classifier
19.7529277,42.56197706,276.9822259,25.89000749,Cotton,Decision Tree Classifier
41.70854213,74.14807968,191.185694,39.02704846,Cotton,Decision Tree Classifier
31.87905702,52.5539512,285.5515641,37.14075424,Cotton,Decision Tree Classifier
22.71359841,64.98351219,27.71125178,28.28177893,Pulses,Random Forest Classifier
26.30460467,77.33733863,18.22611888,11.16710403,Cotton,Decision Tree Classifier
43.45463269,68.13333903,181.2575852,28.36781023,Wheat,Random Forest Classifier
20.30019737,44.16512916,289.8348967,12.6900582,Cotton,Decision Tree Classifier
44.13423582,49.27901184,150.8163927,31.31032716,Cotton,Decision Tree Classifier
8.966049394,50.9664092,15.45456778,21.7023294,Cotton,Decision Tree Classifier
39.95592967,52.89321268,66.36559682,35.13089475,Cotton,Decision Tree Classifier
43.13964349,68.2701696,73.43787192,38.27587736,Cotton,Decision Tree Classifier
13.18179438,65.19828899,101.3571387,22.51331024,Cotton,Decision Tree Classifier
24.36559396,50.15800192,13.08101508,23.81665886,Pulses,Random Forest Classifier
12.44748986,43.37774217,271.4678101,27.70442743,Cotton,Decision Tree Classifier
36.7971858,48.57161022,154.6691834,15.91398166,Cotton,Decision Tree Classifier
29.09064956,89.21906563,201.2792379,37.81998522,Cotton,Decision Tree Classifier
33.5895506,63.42734749,20.15185107,22.9899978,Maize,Random Forest Classifier
13.84191351,83.36727524,16.23464034,15.00461008,Cotton,Decision Tree Classifier
14.52856379,82.43762333,175.9403316,32.881955,Cotton,Decision Tree Classifier
6.867379648,65.57597787,266.1888032,16.57454117,Cotton,Decision Tree Classifier
19.49303908,75.33438542,158.5446003,14.30587825,Cotton,Decision Tree Classifier
30.18850976,49.63760052,263.3457518,26.88616226,Cotton,Decision Tree Classifier
43.60707113,74.41983525,243.2973819,30.14485766,Wheat,Random Forest Classifier
35.01173514,53.61922896,22.75613574,27.08688222,Maize,Random Forest Classifier
24.59283455,81.60310484,60.58724232,29.69531947,Pulses,Random Forest Classifier
47.89040515,44.18620666,197.3132007,13.46572037,Cotton,Decision Tree Classifier
37.36603403,78.65693364,133.0504148,24.28054114,Wheat,Random Forest Classifier
46.85743413,44.99684533,87.20994409,20.71055932,Cotton,Decision Tree Classifier
28.7414588,84.05946184,125.5901568,39.20105849,Cotton,Decision Tree Classifier
16.65069237,55.21022591,133.5598939,11.48871803,Cotton,Decision Tree Classifier
7.377200886,72.71966824,273.1656752,18.94882609,Cotton,Decision Tree Classifier
37.67381832,64.37511393,31.03748511,38.25586582,Millets,Random Forest Classifier
10.45863491,58.31515726,83.91922404,39.5048855,Cotton,Decision Tree Classifier
18.62488077,72.27209166,161.269445,34.74704823,Cotton,Decision Tree Classifier
28.96119085,87.37614903,209.486078,12.27994732,Cotton,Decision Tree Classifier
30.39874645,42.06348737,189.1911867,26.84065085,Cotton,Decision Tree Classifier
32.02624386,85.94264279,282.4928213,22.00368978,Wheat,Random Forest Classifier
12.48148987,70.45408275,238.6826774,34.19357703,Cotton,Decision Tree Classifier
22.08818322,80.36571504,167.1230526,11.65072707,Cotton,Decision Tree Classifier
32.77374022,59.19374767,64.4048075,15.91386255,Cotton,Decision Tree Classifier
48.64184891,63.59214874,135.2622694,24.67585199,Wheat,Random Forest Classifier
37.7434012,83.44253759,208.0146733,14.72942989,Cotton,Decision Tree Classifier
46.51716907,60.74239849,251.3886525,30.78145428,Wheat,Random Forest Classifier
39.29954262,66.73297834,287.9208673,34.62301663,Cotton,Decision Tree Classifier
31.6272636,41.00974615,181.6358298,31.13559681,Cotton,Decision Tree Classifier
13.64105161,47.92990029,158.0758102,23.20851141,Cotton,Decision Tree Classifier
35.00085434,72.0843254,5.307576936,36.35162999,Millets,Random Forest Classifier
33.05208047,75.84884505,21.62972075,14.13058395,Cotton,Decision Tree Classifier
32.11111267,69.13004684,46.83149929,17.81015752,Cotton,Decision Tree Classifier
27.04036406,47.16550181,16.42797936,24.68619056,Cotton,Decision Tree Classifier
28.78954718,62.27027143,120.2589716,11.84015797,Cotton,Decision Tree Classifier
20.04991372,57.75473832,101.0635635,12.87057345,Cotton,Decision Tree Classifier
28.36907117,64.7830672,191.2062474,21.92330115,Cotton,Decision Tree Classifier
13.89001576,83.51645173,160.6995324,38.3165889,Cotton,Decision Tree Classifier
41.23284788,78.79307193,178.7912278,37.2524108,Cotton,Decision Tree Classifier
13.35996296,44.19947507,141.5931609,23.97924575,Cotton,Decision Tree Classifier
8.823483045,84.51545989,83.32114457,14.26475634,Cotton,Decision Tree Classifier
24.63107119,63.58835756,285.8475945,15.34322968,Cotton,Decision Tree Classifier
34.62383478,77.19310724,25.92274793,21.32638164,Pulses,Random Forest Classifier
24.69725712,47.00196156,281.6672998,16.30222585,Cotton,Decision Tree Classifier
17.45393594,73.53597629,93.37141406,12.48926783,Cotton,Decision Tree Classifier
30.11770328,51.81630088,153.7984336,30.21332451,Cotton,Decision Tree Classifier
20.61510509,61.91904486,32.65269685,27.44345913,Pulses,Random Forest Classifier
46.97904606,40.8431435,21.27932051,18.73890274,Cotton,Decision Tree Classifier
46.51903128,47.5805319,128.8636346,33.36845148,Cotton,Decision Tree Classifier
27.6067319,44.60402466,222.5092129,33.27846663,Cotton,Decision Tree Classifier
19.75477973,51.98720865,80.80943326,24.73005911,Pulses,Random Forest Classifier
38.17095863,45.0009045,168.7043667,12.89597667,Cotton,Decision Tree Classifier
6.652082457,74.59550133,83.59510216,37.554082,Cotton,Decision Tree Classifier
26.36460527,41.45199511,116.5839183,30.05981571,Cotton,Decision Tree Classifier
20.13455274,70.88702503,271.9338955,17.41152457,Cotton,Decision Tree Classifier
46.42411483,47.03539154,256.7518876,28.31363641,Cotton,Decision Tree Classifier
5.540136227,87.25807286,154.805263,22.15064487,Cotton,Decision Tree Classifier
29.87666941,86.65470366,71.43168824,29.06048919,Maize,Random Forest Classifier
38.32986115,51.27515513,57.95517382,24.21612687,Maize,Random Forest Classifier
26.82580944,70.72106491,286.2262059,24.56416451,Cotton,Decision Tree Classifier
8.843136357,41.40026597,60.81497895,32.07646276,Cotton,Decision Tree Classifier
48.76076255,86.58942715,242.4504933,28.41177238,Rice,Random Forest Classifier
28.31046941,66.14936541,110.6910629,12.39858074,Cotton,Decision Tree Classifier
32.63838099,42.16115757,295.6979543,11.96120711,Cotton,Decision Tree Classifier
15.64744022,57.12499965,110.4467221,19.15027712,Cotton,Decision Tree Classifier
26.75741383,43.84247309,105.4549875,22.9073799,Cotton,Decision Tree Classifier
24.31172714,59.64722197,191.2390887,18.25667678,Cotton,Decision Tree Classifier
8.37031289,73.49631711,288.455042,29.54379574,Cotton,Decision Tree Classifier
